Bridge ID,Road Type,Year Built,Number of Lanes,Avg Daily Traffic,Operational Status,Structure Material,Deck Material,Bridge Design,Number of Spans,Bridge Length,Road Width,Deck Width,Assessment,Structural improvement Needed,Lifetime
AVS151Q97206979R01285,2,1900,1,400,3,2,3,75,1,24.4,4.5,5.9,3,1,111
AVS151Q97206979R01285,2,1900,1,486,3,2,3,75,1,24.4,4.5,5.9,6,1,118
AVS151Q97207187C02881,2,1900,2,2116,1,1,1,76,1,7.3,7.1,7.7,4,3,116
AVS151Q97207336V04887,4,1900,1,150,3,3,3,89,1,19.5,3.5,4,5,1,111
AVS151Q97207336V04887,4,1900,1,150,3,3,3,89,1,19.5,3.5,4,5,1,116
AVS151Q97207336V04887,4,1900,1,150,3,3,3,89,1,19.5,3.5,4,5,1,118
AVS151Q97207812U09389,4,1900,2,5000,1,1,3,74,1,10.4,9.8,10.1,4,0,116
AVS151Q97208074D08984,2,1900,3,11505,1,3,1,86,6,138.1,11,11.9,3,1,111
AVS151Q97208124B03782,4,1900,2,50,3,2,3,88,1,38.1,3.6,4.3,3,1,111
AVS151Q97208124B03782,4,1900,2,50,3,2,3,88,1,38.1,3.6,4.3,3,1,118
AVS151Q97208200T03785,2,1900,1,144,1,2,3,75,1,18,4.1,4.3,4,3,114
AVS151Q97208200T03785,2,1900,1,85,1,2,3,75,1,18,4.1,4.3,4,3,116
AVS151Q97208209D04785,4,1900,1,50,3,1,1,75,2,21.3,4.2,4.9,5,1,111
AVS151Q97208389I01380,5,1900,2,60,3,1,3,74,1,16.2,5.1,5.6,4,3,118
AVS151Q97208642A09786,2,1900,2,10499,1,1,N,86,1,13.1,8.5,10.4,4,1,111
AVS151Q97208642A09786,2,1900,2,11733,1,1,N,86,1,13.1,8.5,10.4,4,1,116
AVS151Q97208642A09786,2,1900,2,11469,1,1,N,86,1,13.1,8.5,10.4,4,1,118
AVS151Q97208667X01782,4,1900,2,1350,1,2,1,88,1,17.7,7.3,12,4,1,111
AVS151Q97208667X01782,4,1900,2,1350,1,2,1,88,1,17.7,7.3,12,4,1,116
AVS151Q97208667X01782,4,1900,2,1350,1,2,1,88,1,17.7,7.3,12,4,1,118
AVS151Q97209004C05887,4,1900,2,9800,1,3,N,86,1,8.5,8.8,11.7,3,3,111
AVS151Q97209004C05887,4,1900,2,9800,1,3,N,86,1,8.5,8.8,11.7,3,3,114
AVS151Q97209004C05887,4,1900,2,6352,1,3,N,86,1,8.5,8.8,11.7,3,3,118
AVS151Q97209085G02189,4,1900,1,50,3,3,3,89,1,19.8,3.5,4.4,6,3,114
AVS151Q97209085G02189,4,1900,1,50,3,3,3,89,1,19.8,3.5,4.4,6,3,116
AVS151Q97209085G02189,4,1900,1,50,3,3,3,89,1,19.8,3.5,4.4,6,3,118
AVS151Q97209158J08181,4,1900,2,100,3,3,N,86,2,12.2,5.8,6.9,2,3,111
AVS151Q97209158J08181,4,1900,2,100,3,3,N,86,2,12.2,5.8,6.9,3,3,114
AVS151Q97209158J08181,4,1900,2,100,3,3,N,86,2,12.2,5.8,6.9,3,3,118
AVS165W33300537L09587,2,2007,2,916,1,1,N,79,1,6.4,0,0,2,0,11
AVS165W33303227Z03984,4,2007,2,100,1,1,1,74,2,61.9,8.8,11.2,2,0,11
AVS165W33303400Z06682,4,2007,2,231,1,1,1,85,1,9.4,7.6,8.6,2,0,11
AVS165W33303405L08284,2,2007,2,618,1,1,1,94,1,23.2,7.9,9,2,0,11
AVS165W33304672D01582,2,2007,2,2821,1,1,1,94,1,16.8,10.4,11.4,2,0,11
AVS165W33304749V01687,5,2007,2,25,1,1,1,85,1,9.1,5.5,6.4,2,0,6
AVS165W33304805I02681,2,2007,2,2484,1,1,1,94,1,10.1,15.2,16.3,2,0,11
AVS165W33305460K08880,2,2007,3,5648,1,2,1,75,2,63.7,10.7,18.3,2,0,11
AVS165W33306674T07189,2,2007,2,953,1,1,1,94,2,44.5,9.4,10.5,4,1,9
AVS165W33306674T07189,2,2007,2,968,1,1,1,94,2,44.5,9.4,10.5,4,0,11
AVS165W33307155G02683,2,2007,2,265,1,1,1,94,1,25.9,7.9,7.9,2,0,11
AVS165W33307185J02286,2,2007,2,5733,1,1,1,75,2,90.2,13.3,14.3,3,0,11
AVS165W33307458L09085,1,2007,2,15253,1,1,1,75,1,43.6,13.7,15.7,1,0,3
AVS165W33307486Y04284,2,2007,2,15812,1,1,1,94,1,22.3,16.2,16.5,2,0,11
AVS165W33309044S00881,4,2007,2,114,1,1,1,94,1,9.4,7.3,8.4,2,3,11
AVS165W33309460K09984,5,2007,2,1655,1,1,1,74,1,37.5,8.8,11.1,2,0,6
AVS168U55300269P02488,2,1940,2,144,1,2,1,75,2,32,6.7,7.7,3,1,78
AVS168U55300834Q03086,2,1940,2,2164,1,1,N,76,2,24.4,8.5,9.6,3,1,78
AVS168U55301108U00584,2,1940,2,4651,1,1,1,76,1,7.9,11.1,12.2,3,1,78
AVS168U55301274I02884,2,1940,2,677,1,1,N,85,2,11,7,8,3,2,78
AVS168U55301686V09686,2,1940,2,2935,1,1,1,86,1,13.7,8.5,9.3,3,1,78
AVS168U55302221H02682,2,1940,2,137,3,2,1,75,1,12.2,6.7,7.3,4,3,74
AVS168U55302990G05683,2,1940,2,693,3,1,1,75,1,8.2,7.5,8.1,4,3,74
AVS168U55302990G05683,2,1940,2,10,3,1,1,75,1,8.2,7.5,8.1,4,3,76
AVS168U55303230N00987,2,1940,2,1064,1,2,1,75,2,24.1,7.3,9.1,4,1,78
AVS168U55303308V06180,2,1940,2,751,1,2,1,75,1,11.3,7.3,8.1,4,3,74
AVS168U55303753O09687,2,1940,2,5690,1,1,1,85,1,6.7,11.1,14.8,3,0,78
AVS168U55303986J01789,2,1940,2,590,1,2,1,75,1,21.9,7.3,7.4,3,0,73
AVS168U55304180F03486,4,1940,1,200,4,2,2,75,1,7.3,4.9,5,7,3,74
AVS168U55304316R05485,2,1940,2,2664,1,2,1,75,1,19.2,8.9,10,2,1,78
AVS168U55305257I01781,2,1940,2,349,1,2,N,79,4,6.1,0,0,4,0,73
AVS168U55305257I01781,2,1940,2,335,1,2,N,79,4,6.1,0,0,5,0,76
AVS168U55305257I01781,2,1940,2,334,1,2,N,79,4,6.1,0,0,5,1,78
AVS168U55305353J07685,4,1940,1,41,3,2,3,75,1,10.4,4.3,4.4,4,3,74
AVS168U55305353J07685,4,1940,1,41,3,2,3,75,1,10.4,4.3,4.4,4,3,76
AVS168U55305353J07685,4,1940,1,41,3,2,3,75,1,10.4,4.3,4.4,4,3,78
AVS168U55305386H08481,4,1940,2,10,1,1,1,76,1,7.9,5.2,6,3,1,78
AVS168U55305729L01487,2,1940,2,827,1,2,1,89,1,48.2,7.3,7.8,3,0,73
AVS168U55305729L01487,2,1940,2,885,1,2,1,89,1,48.2,7.3,7.8,3,0,78
AVS168U55306309C00189,2,1940,2,2206,1,1,1,76,1,11.3,9.1,10.2,3,1,78
AVS168U55306356G09983,2,1940,2,10836,1,1,N,79,1,18.3,0,0,3,0,73
AVS168U55306356G09983,2,1940,2,9986,1,1,N,79,1,18.3,0,0,3,0,78
AVS168U55306453K06083,2,1940,2,335,1,1,N,76,1,10.4,6.7,7.9,4,1,76
AVS168U55306453K06083,2,1940,2,334,1,1,N,76,1,10.4,6.7,7.9,4,1,78
AVS168U55306508W09382,2,1940,2,887,1,1,1,76,1,9.8,7.3,8.5,3,1,78
AVS168U55306919H06480,2,1940,2,253,1,2,1,88,1,28,7.4,8.2,3,1,78
AVS168U55306974V00882,2,1940,2,823,3,2,2,75,2,19.8,7.9,8.8,6,3,74
AVS168U55306974V00882,2,1940,2,829,3,2,2,75,2,19.8,7.9,8.8,6,3,76
AVS168U55307141M08488,4,1940,2,300,1,2,2,75,1,15.2,7.5,7.9,2,1,78
AVS168U55307652E04687,4,1940,2,300,3,2,2,75,1,8.5,6.2,6.3,3,0,73
AVS168U55307652E04687,4,1940,2,300,3,2,2,75,1,8.5,6.2,6.3,3,0,78
AVS168U55307685T09383,4,1940,2,100,1,1,1,76,1,13.4,6.1,7.9,4,1,76
AVS168U55307685T09383,4,1940,2,100,1,1,1,76,1,13.4,6.1,7.9,3,1,78
AVS168U55307770U02580,2,1940,1,287,1,2,2,75,1,6.4,4.1,4.9,4,0,76
AVS168U55307770U02580,2,1940,1,279,1,2,2,75,1,6.4,4.1,4.9,4,1,78
AVS168U55307773M07485,2,1940,2,3599,1,2,1,75,1,19.8,9.1,10.1,3,1,78
AVS168U55307789K00489,2,1940,4,12095,1,1,N,79,1,6.1,0,0,3,0,73
AVS168U55307789K00489,2,1940,4,23481,1,1,N,79,1,6.1,0,0,3,1,78
AVS168U55307979Q04980,4,1940,2,861,1,2,1,75,1,8.8,5.5,6.2,4,0,73
AVS168U55307979Q04980,4,1940,2,1013,1,2,1,75,1,8.8,5.5,6.2,3,1,78
AVS168U55308361E09084,2,1940,2,1447,1,2,1,75,1,20.7,7.4,8.4,3,1,78
AVS168U55308572V07784,4,1940,2,50,1,2,1,75,1,8.5,7.6,7.8,2,3,74
AVS168U55308572V07784,4,1940,2,50,1,2,1,75,1,8.5,7.6,7.8,2,3,78
AVS168U55308877K03089,1,1940,4,36252,1,2,1,88,3,175,26.1,27.7,3,1,70
AVS168U55309948B06486,2,1940,2,1561,1,1,1,94,2,46,8.5,9.5,2,1,78
AVS195P14600113M06682,2,1988,2,1628,1,1,1,74,1,22.6,8.6,10.5,3,0,25
AVS195P14600113M06682,2,1988,2,812,1,1,1,74,1,22.6,8.6,10.5,2,0,30
AVS195P14601095E03487,1,1988,2,26828,1,1,1,75,3,44.5,13.4,14.5,3,0,22
AVS195P14601278E01387,4,1988,2,100,1,1,1,74,1,17.7,7.8,8.7,2,0,25
AVS195P14601278E01387,4,1988,2,100,1,1,1,74,1,17.7,7.8,8.7,3,0,30
AVS195P14601894Z02280,2,1988,2,470,1,1,1,94,1,10.7,8.5,9.3,2,0,25
AVS195P14601894Z02280,2,1988,2,442,1,1,1,94,1,10.7,8.5,9.3,2,0,30
AVS195P14601906H05385,2,1988,2,55,1,1,1,74,1,19.5,9.1,9.9,2,0,30
AVS195P14601969E09985,4,1988,2,200,1,1,3,74,1,8.5,7.6,8.6,4,0,25
AVS195P14601969E09985,4,1988,2,200,1,1,3,74,1,8.5,7.6,8.6,4,0,28
AVS195P14601969E09985,4,1988,2,200,1,1,3,74,1,8.5,7.6,8.6,4,0,30
AVS195P14602284X00480,1,1988,2,23511,1,1,1,75,3,51.8,12.8,14.6,3,0,30
AVS195P14602489B05186,2,1988,2,4982,1,1,1,75,3,124.4,13.4,14,3,0,25
AVS195P14602489B05186,2,1988,2,5649,1,1,1,75,3,124.4,13.4,14,3,0,30
AVS195P14602651C08684,1,1988,2,5875,1,1,1,75,1,42.1,12.2,13.3,3,1,22
AVS195P14602736V00281,2,1988,2,7986,1,2,1,75,6,215.5,9.4,10.5,2,0,25
AVS195P14602736V00281,2,1988,2,10448,1,2,1,75,6,215.5,9.4,10.5,2,0,27
AVS195P14602736V00281,2,1988,2,9190,1,2,1,75,6,215.5,9.4,10.5,2,0,30
AVS195P14603641F09781,1,1988,2,27989,1,1,1,94,3,43.3,13.4,14.6,3,0,22
AVS195P14603768H07482,2,1988,2,137,1,1,1,94,1,10.7,9.1,9.9,2,0,25
AVS195P14603768H07482,2,1988,2,129,1,1,1,94,1,10.7,9.1,9.9,2,0,30
AVS195P14603871B07281,4,1988,2,320,1,1,N,79,1,6.1,8.3,9.2,3,0,25
AVS195P14604133H06386,4,1988,2,324,1,1,1,74,1,16.5,7.9,8.6,3,0,30
AVS195P14604150H00482,4,1988,2,79,1,1,1,74,1,26.5,7.8,8.6,3,0,30
AVS195P14605059P09885,2,1988,1,5805,1,1,1,94,3,61,9.4,10.2,3,0,30
AVS195P14605096V00589,1,1988,2,22375,1,2,1,75,2,560.2,12.2,13.3,3,1,30
AVS195P14605459T09786,4,1988,2,52,1,1,3,74,1,14.3,7.9,8.6,5,0,25
AVS195P14605459T09786,4,1988,2,66,1,1,3,74,1,14.3,7.9,8.6,3,0,30
AVS195P14606061E01985,2,1988,2,3215,1,1,N,79,1,6.1,11.7,15.2,2,0,25
AVS195P14606074N07483,4,1988,4,21000,1,1,1,74,1,18,14.2,15.6,3,1,30
AVS195P14606521L06384,2,1988,2,2424,1,1,1,75,1,27.7,9.1,10,2,1,30
AVS195P14606934N00983,2,1988,1,17445,1,2,1,75,6,274,9.4,10.5,3,0,25
AVS195P14606958O04280,1,1988,4,18398,1,2,1,75,1,45.7,29.9,30.9,2,0,22
AVS195P14608226N07781,2,1988,2,85,1,1,N,79,2,9.1,8.5,9.6,2,0,25
AVS195P14608226N07781,2,1988,2,91,1,1,N,79,2,9.1,8.5,9.6,2,0,30
AVS195P14608841T02687,1,1988,2,26828,1,1,1,75,1,32.3,13.4,14.5,2,0,22
AVS195P14609344H06185,1,1988,3,71913,1,2,1,75,1,23.8,14.7,15.8,2,0,25
AVS195P14609422E00786,1,1988,1,1579,1,1,1,75,19,565.7,8.8,9.8,3,1,30
AVS195P14609613Z07789,1,1988,2,30053,1,1,1,75,3,44.5,13.4,14.5,3,0,25
AVS195P14609613Z07789,1,1988,2,31292,1,1,1,75,3,44.5,13.4,14.5,3,0,30
AVS195P14609689D06586,3,1988,2,4122,1,1,N,85,1,8.5,11.3,12.3,3,1,30
AVS195P14609718J08080,4,1988,2,50,1,2,2,75,1,8.8,5,5.2,3,1,30
AVS195P14609992R01086,4,1988,2,123,1,1,N,85,1,8.2,7.9,8.6,2,0,25
AVS195P14609992R01086,4,1988,2,164,1,1,N,85,1,8.2,7.9,8.6,2,0,30
AVS202W25900172Q02686,1,1949,4,33608,1,1,N,79,1,17.1,0,0,2,0,61
AVS202W25900324M05582,2,1949,2,10229,1,1,1,76,2,21.6,9.1,13.2,3,3,65
AVS202W25900324M05582,2,1949,2,11214,1,1,1,76,2,21.6,9.1,13.2,3,1,69
AVS202W25900397B00385,5,1949,2,400,3,2,1,93,1,27.4,5.4,6.7,3,1,63
AVS202W25900397B00385,5,1949,2,400,3,2,1,93,1,27.4,5.4,6.7,3,1,69
AVS202W25900618B02086,2,1949,2,917,1,1,N,79,1,7.9,10.1,11.1,3,0,64
AVS202W25900618B02086,2,1949,2,1031,1,1,N,79,1,7.9,10.1,11.1,3,0,69
AVS202W25901234V07180,1,1949,4,33608,1,1,1,76,1,8.2,21.3,22.3,3,1,61
AVS202W25902021X04885,1,1949,4,25229,1,1,1,76,1,10.4,20.8,24.4,3,1,61
AVS202W25902133Q05887,1,1949,4,24971,1,1,N,79,1,10.4,0,0,2,0,61
AVS202W25902280F06981,1,1949,4,25229,1,1,1,76,1,10.4,20.8,24.4,3,1,69
AVS202W25902999R08685,4,1949,2,200,1,1,N,82,1,28,6.7,7.5,2,0,64
AVS202W25902999R08685,4,1949,2,200,1,1,N,82,1,28,6.7,7.5,3,0,69
AVS202W25903425T04280,1,1949,4,29356,1,1,1,76,1,14.6,20.8,22.3,3,1,61
AVS202W25903572M04284,1,1949,4,20357,1,1,1,76,1,11.3,20.6,22.7,2,0,61
AVS202W25903643V00481,2,1949,1,106,1,2,2,75,1,24.1,4.3,4.9,3,0,64
AVS202W25903643V00481,2,1949,1,152,1,2,2,75,1,24.1,4.3,4.9,4,0,67
AVS202W25903643V00481,2,1949,1,148,1,2,2,75,1,24.1,4.3,4.9,4,1,69
AVS202W25904134B00489,2,1949,2,356,1,2,1,75,1,19.2,7.3,8.2,3,3,65
AVS202W25904134B00489,2,1949,2,417,1,2,1,75,1,19.2,7.3,8.2,3,3,69
AVS202W25904393I06283,2,1949,2,1282,1,2,2,75,1,8.8,7.3,7.8,3,0,64
AVS202W25904883O05588,1,1949,2,8905,1,2,1,75,1,31.1,11.6,13.4,3,1,69
AVS202W25906193J00884,1,1949,4,28071,1,1,N,79,1,10.7,0,0,3,0,69
AVS202W25906864V06481,2,1949,4,5344,1,2,1,75,1,16.8,14.6,18.3,3,0,64
AVS202W25908367L09580,2,1949,2,654,1,1,1,85,2,17.4,7.3,8.4,3,1,69
AVS202W25908617M05586,2,1949,2,14919,1,2,2,75,2,38.1,9.1,11.3,4,1,67
AVS202W25908617M05586,2,1949,2,16101,1,2,2,75,2,38.1,9.1,11.3,3,1,69
AVS202W25908994W04384,4,1949,2,200,1,1,N,82,1,26.5,6.7,7.7,3,0,64
AVS202W25908994W04384,4,1949,2,200,1,1,N,82,1,26.5,6.7,7.7,2,0,69
AVS202W25909068D04387,4,1949,2,200,1,1,N,82,1,29.9,6.7,7.6,3,1,69
AVS202W25909514K01082,2,1949,2,778,1,2,1,75,3,38.7,8.5,9.4,3,2,69
AVS202W25909632S05985,1,1949,4,24971,1,1,1,94,1,10.1,24.4,26.1,2,1,61
AVS202W25909989E05187,2,1949,2,179,1,1,1,85,1,6.1,7.9,8.7,4,1,67
AVS202W25909989E05187,2,1949,2,175,1,1,1,85,1,6.1,7.9,8.7,3,1,69
AVS203K99800814C03581,2,2015,2,3091,1,2,1,75,1,36,12.2,13.2,2,0,3
AVS203K99801128K06882,2,2015,2,1973,1,1,1,74,1,10.4,9.2,9.8,2,0,3
AVS203K99801350A00282,1,2015,2,15619,1,2,1,75,1,41.8,16.8,18.4,2,0,3
AVS203K99801569B06083,2,2015,2,384,1,1,1,94,1,36.3,7.3,7.9,1,0,3
AVS203K99801749B09089,2,2015,2,1829,1,1,1,75,1,21,10.5,11.6,2,0,3
AVS203K99802347R05989,2,2015,2,3076,1,1,1,94,1,12.5,9.6,10.6,2,0,3
AVS203K99802937D09683,4,2015,2,100,1,1,N,79,1,9.8,7.9,13.4,2,0,3
AVS203K99803041O08684,4,2015,1,100,1,1,1,94,1,17.7,5,5.9,1,0,3
AVS203K99803081K08882,2,2015,2,978,1,1,N,79,1,6.4,0,0,2,0,3
AVS203K99803153C02187,2,2015,2,1163,1,1,1,94,1,13.7,9.8,10.4,2,0,3
AVS203K99803688J08286,2,2015,2,2411,1,1,1,94,1,14.3,10.4,11.4,1,0,3
AVS203K99804107H04886,2,2015,2,5003,1,1,1,75,1,29.9,9.8,10.8,2,0,3
AVS203K99804201H03385,4,2015,1,250,1,1,1,94,2,39.6,4.6,5.5,2,0,3
AVS203K99804440A07682,2,2015,2,299,1,1,1,75,1,27.1,7.9,8.8,2,0,3
AVS203K99804592B04388,2,2015,4,24691,1,1,1,74,1,28.3,20.7,27.8,2,0,3
AVS203K99805686I08881,4,2015,2,1000,1,1,1,76,2,64.6,9.1,10.1,2,0,3
AVS203K99805758R08283,2,2015,4,12592,1,1,1,94,2,52.1,18.3,19.3,2,0,3
AVS203K99805925E04482,4,2015,1,25,1,2,3,75,1,15.2,4.1,4.3,3,0,3
AVS203K99806551V00583,2,2015,2,407,1,1,1,94,1,23.5,8.5,9.1,1,0,3
AVS203K99806595G02485,2,2015,4,4737,1,1,1,94,3,84.7,12.2,13.2,1,0,3
AVS203K99806858H03789,4,2015,2,50,1,1,N,79,1,13.7,6.2,6.3,1,0,3
AVS203K99807212R00783,2,2015,2,2093,1,1,1,94,1,24.7,11.5,12.5,2,0,3
AVS203K99807390L05982,4,2015,2,50,1,1,1,75,1,19.2,8.5,9.6,2,0,3
AVS203K99807757Q03884,2,2015,2,1459,1,1,1,94,1,28,10.1,10.7,2,0,3
AVS203K99808868K07784,2,2015,2,2004,1,1,N,79,1,7.6,0,0,2,0,3
AVS203K99809391K07581,2,2015,2,250,1,1,N,79,1,7.3,7.3,8.9,2,0,3
AVS203Z79701129F06883,4,1912,1,50,1,1,1,86,1,10.1,4.6,5.4,3,3,99
AVS203Z79701129F06883,4,1912,1,50,1,1,1,86,1,10.1,4.6,5.4,3,3,102
AVS203Z79701129F06883,4,1912,1,50,1,1,1,86,1,10.1,4.6,5.4,3,3,106
AVS203Z79704863A01688,2,1912,2,1340,1,1,1,85,1,10.1,9.2,9.8,3,1,99
AVS203Z79704863A01688,2,1912,2,1237,1,1,1,85,1,10.1,9.2,9.8,3,1,106
AVS203Z79704921S08783,2,1912,2,1192,3,1,N,86,1,12.2,5.5,6.1,3,3,99
AVS203Z79704921S08783,2,1912,2,1357,3,1,N,86,1,12.2,5.5,6.1,3,3,102
AVS203Z79704921S08783,2,1912,2,1221,3,1,N,86,1,12.2,5.5,6.1,4,3,104
AVS203Z79704921S08783,2,1912,2,1497,3,1,N,86,1,12.2,5.5,6.1,4,3,106
AVS209L11900241S06189,2,1927,2,112,1,1,1,76,2,13.7,6,6.7,3,3,87
AVS209L11900241S06189,2,1927,2,99,1,1,1,76,2,13.7,6,6.7,3,3,91
AVS209L11901943N09288,2,1927,2,3703,1,1,1,74,1,26.5,8.5,11.5,3,0,91
AVS209L11903445S02587,2,1927,2,9993,1,1,1,75,2,19.2,9.2,12.9,4,1,89
AVS209L11903445S02587,2,1927,2,11701,1,1,1,75,2,19.2,9.2,12.9,4,1,91
AVS209L11903953M01785,2,1927,2,3294,1,1,1,76,2,26.2,7,8,3,1,91
AVS209L11904324N06985,2,1927,2,3039,1,1,1,76,2,15.5,11.6,12.8,5,3,87
AVS209L11904921T05182,4,1927,2,2100,3,2,1,88,3,64.6,7.3,7.6,5,1,89
AVS209L11904921T05182,4,1927,2,2100,3,2,1,88,3,64.6,7.3,7.6,5,1,91
AVS209L11905136I08885,2,1927,2,1327,1,2,1,75,1,10.7,5.8,6.4,3,2,91
AVS209L11905237V02585,2,1927,2,3661,1,1,1,76,1,11.6,11.2,12.8,4,1,89
AVS209L11905237V02585,2,1927,2,3639,1,1,1,76,1,11.6,11.2,12.8,4,1,91
AVS209L11909737Y03984,4,1927,2,200,1,1,N,99,1,10.4,5.5,6.4,4,1,89
AVS209L11909737Y03984,4,1927,2,200,1,1,N,99,1,10.4,5.5,6.4,4,1,91
AVS218C75900739M02280,2,2010,2,4328,1,1,1,94,1,20.1,9.8,10.8,2,0,3
AVS218C75900739M02280,2,2010,2,2897,1,1,1,94,1,20.1,9.8,10.8,2,0,8
AVS218C75901083T02682,4,2010,2,500,1,1,N,79,1,7.3,7.2,11,2,0,3
AVS218C75901083T02682,4,2010,2,500,1,1,N,79,1,7.3,7.2,11,2,0,8
AVS218C75901380H01681,4,2010,2,100,1,1,N,79,1,7,7.4,8.5,2,0,8
AVS218C75901408L01383,2,2010,2,982,1,1,1,94,1,14.6,8.5,9.6,2,0,3
AVS218C75901786A05480,4,2010,2,1369,1,1,1,94,1,16.8,8.5,11.4,2,0,3
AVS218C75901786A05480,4,2010,2,1369,1,1,1,94,1,16.8,8.5,11.4,2,0,8
AVS218C75902126Q04681,4,2010,2,8100,1,1,1,75,1,65.5,11.6,16.4,2,0,3
AVS218C75902694U05388,2,2010,2,1178,1,1,1,94,1,26.5,8.5,9.6,2,0,3
AVS218C75902694U05388,2,2010,2,1720,1,1,1,94,1,26.5,8.5,9.6,2,0,8
AVS218C75902779D04687,4,2010,2,6317,1,1,1,94,3,70.7,12.2,13.2,2,0,8
AVS218C75902861Z09588,2,2010,2,828,1,1,1,94,3,55.8,10.4,11.4,2,0,3
AVS218C75903287W00582,5,2010,3,1000,1,2,1,75,1,56.1,16.5,17.5,2,0,8
AVS218C75903531F06689,4,2010,2,1746,1,1,1,94,2,39,9.8,10.8,2,0,3
AVS218C75904636B07283,2,2010,2,446,1,1,1,78,1,11.6,8.3,9.2,2,0,3
AVS218C75904636B07283,2,2010,2,509,1,1,1,78,1,11.6,8.3,9.2,2,0,8
AVS218C75904715D05687,2,2010,2,10890,1,2,1,75,2,68,12.8,16.5,2,0,3
AVS218C75904715D05687,2,2010,2,8450,1,2,1,75,2,68,12.8,16.5,2,0,8
AVS218C75905095T07486,2,2010,2,1131,1,1,1,78,1,10.1,9.2,10.1,2,0,3
AVS218C75905095T07486,2,2010,2,950,1,1,1,78,1,10.1,9.2,10.1,2,0,8
AVS218C75905191V05088,2,2010,2,1177,1,1,1,94,1,25.9,8.5,9.6,2,0,3
AVS218C75905814U02183,2,2010,2,191,1,1,1,94,1,33.8,7.3,8.4,2,0,3
AVS218C75905814U02183,2,2010,2,264,1,1,1,94,1,33.8,7.3,8.4,2,0,8
AVS218C75906185P07688,4,2010,2,800,1,1,1,74,1,21.9,12.2,16.2,2,0,8
AVS218C75906507L00685,2,2010,2,606,1,1,1,74,1,19.5,8.8,8.8,1,0,3
AVS218C75906507L00685,2,2010,2,591,1,1,1,74,1,19.5,8.8,8.8,2,0,8
AVS218C75906620Z02984,2,2010,2,3010,1,1,N,79,1,6.7,9.7,10.7,2,0,3
AVS218C75906620Z02984,2,2010,2,2451,1,1,N,79,1,6.7,9.7,10.7,2,0,8
AVS218C75906786B01188,2,2010,2,3219,1,1,1,94,1,14,7,12.7,1,0,3
AVS218C75906798M03885,2,2010,2,7358,1,1,N,79,1,9.1,12.9,14.4,2,0,3
AVS218C75906798M03885,2,2010,2,6338,1,1,N,79,1,9.1,12.9,14.4,2,0,8
AVS218C75906871N09383,2,2010,2,1525,1,1,1,94,1,24.4,9.8,10.8,2,0,3
AVS218C75906871N09383,2,2010,2,1509,1,1,1,94,1,24.4,9.8,10.8,2,0,8
AVS218C75908085G07788,2,2010,2,3369,1,2,1,75,2,73.8,9.1,10.2,1,0,3
AVS218C75908085G07788,2,2010,2,4679,1,2,1,75,2,73.8,9.1,10.2,2,0,8
AVS218C75908551G06483,4,2010,2,1175,1,1,N,79,1,7,9.3,15.3,2,0,3
AVS218C75908551G06483,4,2010,2,1175,1,1,N,79,1,7,9.3,15.3,2,0,8
AVS218C75909511L06988,2,2010,2,99,1,1,1,94,1,12.8,6.7,7.7,2,0,3
AVS218C75909511L06988,2,2010,2,202,1,1,1,94,1,12.8,6.7,7.7,2,0,8
AVS218C75909807W04582,2,2010,2,81,1,1,1,75,1,31.7,6.7,7.7,2,0,3
AVS218C75909807W04582,2,2010,2,59,1,1,1,75,1,31.7,6.7,7.7,2,0,8
AVS225D94700118A03187,2,1925,2,2589,1,1,1,76,1,9.4,8.4,10,4,2,86
AVS225D94700989G07882,2,1925,2,3800,1,1,1,76,2,21.9,7.3,7.9,3,3,86
AVS225D94700989G07882,2,1925,2,5164,1,1,1,76,2,21.9,7.3,7.9,3,3,89
AVS225D94700989G07882,2,1925,2,5154,1,1,1,76,2,21.9,7.3,7.9,5,3,91
AVS225D94701082F00282,4,1925,2,1000,1,1,2,75,1,9.4,5.3,5.5,3,1,86
AVS225D94701163D07586,2,1925,1,175,1,2,2,75,1,14.9,4,4.5,3,3,86
AVS225D94701163D07586,2,1925,1,149,1,2,2,75,1,14.9,4,4.5,3,3,89
AVS225D94701163D07586,2,1925,1,147,1,2,2,75,1,14.9,4,4.5,3,1,93
AVS225D94703043M03587,2,1925,2,9042,1,1,1,76,1,13.7,7.3,7.9,4,3,86
AVS225D94703043M03587,2,1925,2,6607,1,1,1,76,1,13.7,7.3,7.9,4,3,89
AVS225D94703170K04589,2,1925,2,4044,1,3,1,99,17,410,11,15.5,3,1,84
AVS225D94703798N00985,2,1925,2,3864,1,1,1,76,1,11.9,10.4,11.3,4,1,86
AVS225D94703798N00985,2,1925,2,5376,1,1,1,76,1,11.9,10.4,11.3,4,1,91
AVS225D94703798N00985,2,1925,2,5494,1,1,1,76,1,11.9,10.4,11.3,4,1,93
AVS225D94704022E08680,2,1925,2,5329,1,1,1,76,1,10.1,7.2,8,4,3,86
AVS225D94704022E08680,2,1925,2,6060,1,1,1,76,1,10.1,7.2,8,4,3,89
AVS225D94704022E08680,2,1925,2,5984,1,1,1,76,1,10.1,7.2,8,4,3,91
AVS225D94705438W09587,2,1925,2,4522,1,1,1,76,1,8.5,11.7,12.7,4,1,86
AVS225D94705438W09587,2,1925,2,5001,1,1,1,76,1,8.5,11.7,12.7,4,1,91
